Trace name,ID,On time,Freq,Tags,Type,Seconds
2012_12_05_0045,1,562.47,,bout start; spontaneous,Cell-attached,0.56247
2012_12_05_0045,2,601.24,25.7931,,Cell-attached,0.60124
2012_12_05_0045,3,643.22,23.8209,,Cell-attached,0.64322
2012_12_05_0045,4,682.77,25.2845,,Cell-attached,0.68277
2012_12_05_0045,5,721.38,25.9,,Cell-attached,0.72138
2012_12_05_0045,6,761.12,25.1636,,Cell-attached,0.76112
2012_12_05_0045,7,799.95,25.7533,,Cell-attached,0.79995
2012_12_05_0045,8,838.46,25.9673,bout end,Cell-attached,0.8384600000000001
2012_12_05_0045,9,3762.58,0.342,bout start; shock,Cell-attached,3.76258
2012_12_05_0045,10,3782.82,49.4071,,Cell-attached,3.78282
2012_12_05_0045,11,3804.24,46.6853,,Cell-attached,3.80424
2012_12_05_0045,12,3827.5,42.9923,,Cell-attached,3.8275
2012_12_05_0045,13,3851.47,41.7188,,Cell-attached,3.85147
2012_12_05_0045,14,3883.88,30.8547,,Cell-attached,3.88388
2012_12_05_0045,15,3917.41,29.824,,Cell-attached,3.91741
2012_12_05_0045,16,3951.33,29.4811,,Cell-attached,3.95133
2012_12_05_0045,17,3981.14,33.5458,,Cell-attached,3.98114
2012_12_05_0045,18,4010.52,34.0368,,Cell-attached,4.01052
2012_12_05_0045,19,4038.83,35.3232,,Cell-attached,4.03883
2012_12_05_0045,20,4071.28,30.8166,,Cell-attached,4.071280000000001
2012_12_05_0045,21,4103.56,30.9789,,Cell-attached,4.103560000000001
2012_12_05_0045,22,4134.79,32.0205,,Cell-attached,4.13479
2012_12_05_0045,23,4161.79,37.037,,Cell-attached,4.16179
2012_12_05_0045,24,4193.17,31.8674,,Cell-attached,4.19317
2012_12_05_0045,25,4222.39,34.2231,,Cell-attached,4.222390000000001
2012_12_05_0045,26,4246.58,41.3394,,Cell-attached,4.24658
2012_12_05_0045,27,4273.21,37.5516,,Cell-attached,4.27321
2012_12_05_0045,28,4297.78,40.7,,Cell-attached,4.2977799999999995
2012_12_05_0045,29,4325.42,36.1795,,Cell-attached,4.32542
2012_12_05_0045,30,4359.66,29.2056,,Cell-attached,4.35966
2012_12_05_0045,31,4399.46,25.1256,,Cell-attached,4.39946
2012_12_05_0045,32,4436.11,27.2851,,Cell-attached,4.436109999999999
2012_12_05_0045,33,4472.15,27.7469,,Cell-attached,4.47215
2012_12_05_0045,34,4513.46,24.2072,,Cell-attached,4.51346
2012_12_05_0045,35,4550.85,26.7451,,Cell-attached,4.5508500000000005
2012_12_05_0045,36,4584.92,29.3513,,Cell-attached,4.58492
2012_12_05_0045,37,4616.5,31.6656,,Cell-attached,4.6165
2012_12_05_0045,38,4646.37,33.4784,,Cell-attached,4.64637
2012_12_05_0045,39,4680.5,29.2997,,Cell-attached,4.6805
2012_12_05_0045,40,4711.49,32.2685,,Cell-attached,4.7114899999999995
2012_12_05_0045,41,4745.9,29.0613,,Cell-attached,4.7459
2012_12_05_0045,42,4783.51,26.5887,,Cell-attached,4.783510000000001
2012_12_05_0045,43,4822.67,25.5363,,Cell-attached,4.8226700000000005
2012_12_05_0045,44,4861.82,25.5428,,Cell-attached,4.86182
2012_12_05_0045,45,4900.12,26.1097,,Cell-attached,4.90012
