Trace name,ID,On time,Freq,Tags,Type,Seconds
2012_10_04_0014,1,6562.43,,,Cell-attached,6.56243
2012_10_04_0014,2,6583.0,48.6145,,Cell-attached,6.583
2012_10_04_0014,3,6600.28,57.8704,,Cell-attached,6.60028
2012_10_04_0014,4,6620.58,49.2611,,Cell-attached,6.62058
2012_10_04_0014,5,6640.2,50.9684,,Cell-attached,6.6402
2012_10_04_0014,6,6658.78,53.8213,,Cell-attached,6.65878
2012_10_04_0014,7,6677.51,53.3903,,Cell-attached,6.677510000000001
2012_10_04_0014,8,6697.58,49.8256,,Cell-attached,6.69758
2012_10_04_0014,9,6718.32,48.216,,Cell-attached,6.71832
2012_10_04_0014,10,6739.28,47.7099,,Cell-attached,6.73928
2012_10_04_0014,11,6758.68,51.5464,,Cell-attached,6.75868
2012_10_04_0014,12,6778.08,51.5464,,Cell-attached,6.77808
2012_10_04_0014,13,6805.07,37.0508,,Cell-attached,6.80507
2012_10_04_0014,14,6836.82,31.4961,,Cell-attached,6.8368199999999995
2012_10_04_0014,15,6867.15,32.9707,,Cell-attached,6.86715
2012_10_04_0014,16,6950.33,12.0221,,Cell-attached,6.95033
2012_10_04_0014,17,6971.74,46.7071,,Cell-attached,6.97174
2012_10_04_0014,18,6987.13,64.9773,,Cell-attached,6.9871300000000005
2012_10_04_0014,19,7007.2,49.8256,,Cell-attached,7.0072
2012_10_04_0014,20,7026.6,51.5464,,Cell-attached,7.0266
2012_10_04_0014,21,7048.01,46.7071,,Cell-attached,7.0480100000000006
2012_10_04_0014,22,7072.09,41.5282,,Cell-attached,7.07209
2012_10_04_0014,23,7104.87,30.5064,,Cell-attached,7.10487
2012_10_04_0014,24,7142.91,26.2881,,Cell-attached,7.14291
2012_10_04_0014,25,7603.06,2.1732,,Cell-attached,7.60306
2012_10_04_0014,26,7620.01,58.9971,,Cell-attached,7.620010000000001
2012_10_04_0014,27,7638.96,52.7704,,Cell-attached,7.63896
2012_10_04_0014,28,7657.69,53.3903,,Cell-attached,7.65769
2012_10_04_0014,29,7682.45,40.3877,,Cell-attached,7.68245
2012_10_04_0014,30,7705.64,43.122,,Cell-attached,7.705640000000001
2012_10_04_0014,31,7737.53,31.3578,,Cell-attached,7.73753
2012_10_04_0014,32,7772.67,28.4576,,Cell-attached,7.772670000000001
2012_10_04_0014,33,7807.91,28.3768,,Cell-attached,7.80791
2012_10_04_0014,34,7843.9,27.7855,,Cell-attached,7.8439
2012_10_04_0014,35,7882.26,26.0688,,Cell-attached,7.8822600000000005
2012_10_04_0014,36,7920.03,26.476,,Cell-attached,7.92003
2012_10_04_0014,37,7955.94,27.8474,,Cell-attached,7.95594
2012_10_04_0014,38,7992.73,27.1813,,Cell-attached,7.99273
2012_10_04_0014,39,8031.09,26.0688,,Cell-attached,8.03109
2012_10_04_0014,40,8305.07,3.6499,,Cell-attached,8.30507
2012_10_04_0014,41,8323.35,54.7046,,Cell-attached,8.323350000000001
2012_10_04_0014,42,8346.32,43.535,,Cell-attached,8.34632
2012_10_04_0014,43,8372.86,37.679,,Cell-attached,8.372860000000001
2012_10_04_0014,44,8405.33,30.7977,,Cell-attached,8.40533
2012_10_04_0014,45,8441.23,27.8552,,Cell-attached,8.44123
2012_10_04_0014,46,8478.03,27.1739,,Cell-attached,8.47803
2012_10_04_0014,47,8514.38,27.5103,,Cell-attached,8.51438
2012_10_04_0014,48,8551.31,27.0783,,Cell-attached,8.551309999999999
2012_10_04_0014,49,8588.99,26.5393,,Cell-attached,8.58899
2012_10_04_0014,50,8626.68,26.5322,,Cell-attached,8.62668
2012_10_04_0014,51,8664.15,26.688,,Cell-attached,8.66415
2012_10_04_0014,52,8701.12,27.049,,Cell-attached,8.701120000000001
2012_10_04_0014,53,8738.36,26.8528,,Cell-attached,8.73836
2012_10_04_0014,54,8774.93,27.3448,,Cell-attached,8.774930000000001
2012_10_04_0014,55,8814.4,25.3357,,Cell-attached,8.8144
2012_10_04_0014,56,8853.34,25.6805,,Cell-attached,8.853340000000001
2012_10_04_0014,57,8892.37,25.6213,,Cell-attached,8.892370000000001
2012_10_04_0014,58,8930.5,26.2261,,Cell-attached,8.9305
2012_10_04_0014,59,8966.4,27.8552,,Cell-attached,8.9664
2012_10_04_0014,60,8998.87,30.7977,,Cell-attached,8.99887
