Trace name,ID,On time,Freq,Tags,Type,Seconds
2012_12_06_0054,1,1720.67,,bout start; spontaneous,Inhibitory,1.7206700000000001
2012_12_06_0054,2,1755.01,29.1206,,Inhibitory,1.75501
2012_12_06_0054,3,1788.84,29.5596,,Inhibitory,1.78884
2012_12_06_0054,4,1824.67,27.9096,,Inhibitory,1.82467
2012_12_06_0054,5,1853.3,34.9284,,Inhibitory,1.8533
2012_12_06_0054,6,1887.05,29.6296,bout end,Inhibitory,1.88705
2012_12_06_0054,7,2492.4,1.6519,bout start; spontaneous,Inhibitory,2.4924
2012_12_06_0054,8,2528.88,27.4123,,Inhibitory,2.52888
2012_12_06_0054,9,2559.57,32.5839,,Inhibitory,2.5595700000000003
2012_12_06_0054,10,2593.69,29.3083,,Inhibitory,2.59369
2012_12_06_0054,11,2623.53,33.5121,,Inhibitory,2.62353
2012_12_06_0054,12,2656.39,30.4321,bout end,Inhibitory,2.65639
2012_12_06_0054,13,2980.29,3.0874,bout start; spontaneous,Inhibitory,2.98029
2012_12_06_0054,14,3006.84,37.6648,,Inhibitory,3.0068400000000004
2012_12_06_0054,15,3038.88,31.211,,Inhibitory,3.0388800000000002
2012_12_06_0054,16,3070.58,31.5457,bout end,Inhibitory,3.07058
2012_12_06_0054,17,4785.95,0.583,bout start; spontaneous,Inhibitory,4.78595
2012_12_06_0054,18,4812.84,37.1885,,Inhibitory,4.8128400000000005
2012_12_06_0054,19,4842.02,34.27,,Inhibitory,4.842020000000001
2012_12_06_0054,20,4867.94,38.5802,,Inhibitory,4.86794
2012_12_06_0054,21,4909.09,24.3013,,Inhibitory,4.90909
2012_12_06_0054,22,4941.61,30.7503,,Inhibitory,4.94161
2012_12_06_0054,23,4973.25,31.6056,,Inhibitory,4.97325
2012_12_06_0054,24,5008.28,28.547,bout end,Inhibitory,5.00828
2012_12_06_0054,25,12221.57,0.1386,bout start; spontaneous,Inhibitory,12.22157
2012_12_06_0054,26,12248.46,37.1885,,Inhibitory,12.24846
2012_12_06_0054,27,12279.52,32.1958,,Inhibitory,12.279520000000002
2012_12_06_0054,28,12306.41,37.1885,,Inhibitory,12.30641
2012_12_06_0054,29,12337.57,32.0924,,Inhibitory,12.33757
2012_12_06_0054,30,12370.13,30.7125,,Inhibitory,12.37013
2012_12_06_0054,31,12399.43,34.1297,,Inhibitory,12.39943
2012_12_06_0054,32,12430.36,32.3311,,Inhibitory,12.43036
2012_12_06_0054,33,12461.71,31.8979,bout end,Inhibitory,12.46171
2012_12_06_0054,34,18052.83,0.1789,bout start; spontaneous,Inhibitory,18.052830000000004
2012_12_06_0054,35,18086.64,29.577,,Inhibitory,18.08664
2012_12_06_0054,36,18118.95,30.9502,,Inhibitory,18.11895
2012_12_06_0054,37,18151.65,30.581,,Inhibitory,18.15165
2012_12_06_0054,38,18183.44,31.4564,,Inhibitory,18.183439999999997
2012_12_06_0054,39,18215.18,31.506,bout end,Inhibitory,18.21518
2012_12_06_0054,40,18640.39,2.3518,bout start; spontaneous,Inhibitory,18.64039
2012_12_06_0054,41,18671.76,31.8776,,Inhibitory,18.67176
2012_12_06_0054,42,18703.22,31.7864,,Inhibitory,18.70322
2012_12_06_0054,43,18737.03,29.577,,Inhibitory,18.73703
2012_12_06_0054,44,18767.32,33.0142,bout end,Inhibitory,18.76732
2012_12_06_0054,45,19204.84,2.2856,bout start; spontaneous,Inhibitory,19.20484
